Index,Coefficient
879,-4.025570433441317e-06
880,-3.974525952799013e-06
881,-3.995324732386507e-06
882,-4.024765075882897e-06
883,-4.040956810058560e-06
884,-4.063718733959831e-06
885,-4.070976956427330e-06
886,-4.101259946764912e-06
887,-4.170228748989757e-06
888,-4.214131877233740e-06
889,-4.231054845149629e-06
890,-4.229699698043987e-06
891,-4.216258275846485e-06
892,-4.257357886672253e-06
893,-4.320857897255337e-06
894,-4.331759555498138e-06
895,-4.337324753578287e-06
896,-4.354546490503708e-06
897,-4.373544470581692e-06
898,-4.417249783728039e-06
899,-4.421320682013175e-06
900,-4.373836418380961e-06
901,-4.392997652757913e-06
902,-4.452716439118376e-06
903,-4.447638275451027e-06
904,-4.439608801476425e-06
905,-4.481129053601762e-06
906,-4.521692517300835e-06
907,-4.554466613626573e-06
908,-4.592438017425593e-06
909,-4.603472007147502e-06
910,-4.579039341479074e-06
911,-4.540222107607406e-06
912,-4.507983248913661e-06
913,-4.502171577769332e-06
914,-4.519469712249702e-06
915,-4.554313363769324e-06
916,-4.613784767570905e-06
917,-4.654681561078178e-06
918,-4.639540748030413e-06
919,-4.607861683325609e-06
920,-4.587452622217825e-06
921,-4.554860879579792e-06
922,-4.499544047575910e-06
923,-4.447914307093015e-06
924,-4.453742349141976e-06
925,-4.511326551437378e-06
926,-4.545049705484416e-06
927,-4.560505658446345e-06
928,-4.602502485795412e-06
929,-4.637925485440064e-06
930,-4.641389750759117e-06
931,-4.611667918652529e-06
932,-4.560431079880800e-06
933,-4.536535925581120e-06
934,-4.542025180853670e-06
935,-4.542247097560903e-06
936,-4.544289822661085e-06
937,-4.548620381683577e-06
938,-4.541727321338840e-06
939,-4.541363978205482e-06
940,-4.566901225189213e-06
941,-4.610545602190541e-06
942,-4.646072284231195e-06
943,-4.682524377130903e-06
944,-4.727419309347169e-06
945,-4.728946805698797e-06
946,-4.705445917352336e-06
947,-4.699816599895712e-06
948,-4.678349796449766e-06
949,-4.666686436394230e-06
950,-4.696856194641441e-06
951,-4.706430900114356e-06
952,-4.704666480392916e-06
953,-4.708062533609336e-06
954,-4.685150997829624e-06
955,-4.682713097281521e-06
956,-4.676005573855946e-06
957,-4.635301138478098e-06
958,-4.666921086027287e-06
959,-4.735149559564888e-06
960,-4.731742592412047e-06
961,-4.703817467088811e-06
962,-4.670668204198591e-06
963,-4.668767360271886e-06
964,-4.744994839711580e-06
965,-4.775537490786519e-06
966,-4.763612651004223e-06
967,-4.829863883060170e-06
968,-4.879964308202034e-06
969,-4.860580702370498e-06
970,-4.855910447076894e-06
971,-4.853832706430694e-06
972,-4.844953764404636e-06
973,-4.838557288167067e-06
974,-4.818101842829492e-06
975,-4.831380920222728e-06
976,-4.861377874476602e-06
977,-4.834928404306993e-06
978,-4.791853825736325e-06
979,-4.764947789226426e-06
980,-4.717748652183218e-06
981,-4.653405085264239e-06
982,-4.612172688212013e-06
983,-4.615282705344725e-06
984,-4.623529093805701e-06
985,-4.619403625838459e-06
986,-4.648287358577363e-06
987,-4.688720764534082e-06
988,-4.690844434662722e-06
989,-4.658826128434157e-06
990,-4.601394721248653e-06
991,-4.552487553155515e-06
992,-4.522773906501243e-06
